"","X","workerid","complete_sentence","segment4","condition","seg3","seg4","seg5","seg6","seg7","seg8","seg9","seg10","seg11","seg12"
"362",362,10,"""The local papers were all covering Jason&quotechars press conference.Jason asked his publicist Sally whether any would run a front-page story.Sally said that only some of them would.She addedthatthe restwould berunningother stories.""",""" only some of them """,""" any """,6.63200177739563,6.34035930372775,6.06610809010375,6.12029741895095,6.15485809401642,6.34388043412633,6.22059017009974,6.04737217904628,6.43454651878745,NA
"363",363,10,"""Paul and Deb were trying to decide which gym to go to.Paul asked Deb whether all had discounts for college students.Deb said that some of them did.She addedthatthe restwould beatfull price.""",""" some of them """,""" all """,6.6631326959908,6.35610766069589,6.00881318544259,5.88332238848828,5.90808293816893,6.3261494731551,5.92692602597041,6.20253551718792,6.10255859461357,NA
"364",364,10,"""Dr. Jones was scheduling end-of-semester meetings.The secretary asked him whether any would be in the afternoon.Dr. Jones said that only some of them would.He addedthatthe restwould beearlyin the morning.""",""" only some of them """,""" any """,6.68461172766793,6.45990445437753,6.18620862390049,6.01126717440416,6.04500531403601,6.01126717440416,5.95064255258773,6.00881318544259,6.17378610390194,NA
"365",365,10,"""The soccer players were all training very hard.Eric asked Jack whether all would go to the tournament.Jack said that some of them would.He addedthatthe restwould bestayingin town.""",""" some of them """,""" all """,6.58892647753352,6.08449941307517,6.04500531403601,5.8171111599632,5.69035945432406,6.10479323241498,5.86078622346587,6.20253551718792,5.85793315448346,NA
"366",366,10,"""Lydia was trying to choose one of the kittens from her friend Kim&quotechars pet store.She asked Kim if any had gotten their shots yet.Kim said that some of them had.She addedthatthe restwould begetting themlater.""",""" some of them """,""" any """,6.62140565176413,6.25382881157547,6.0282785202307,6.10255859461357,6.13772705408623,6.21860011969173,6.44730586254121,6.25190388316589,6.53087762772588,NA
"367",367,10,"""Lyle was driving to meet his friends at the restaurant.He asked Sarah whether any were already at the table.Sarah said that only some of them were.She addedthatthe restwould betherein five minutes.""",""" only some of them """,""" any """,6.44888939414686,6.10479323241498,6.20455776256869,6.04737217904628,5.8406416573734,5.94803498918065,6.17170059741091,5.99146454710798,6.36990098282823,NA
"368",368,10,"""Trevor was curious about the professors&quotechar summer breaks.He asked Dr. Johnson whether any would be going out of town.Dr. Johnson said that only some of them would.He addedthatthe restwould bearoundall summer.""",""" only some of them """,""" any """,6.55677835615804,6.67456139181443,6.1527326947041,5.86078622346587,6.02586597382531,5.90808293816893,6.08449941307517,6.08677472691231,6.5792512120101,NA
"369",369,10,"""Lana was watching episodes of her favorite sitcom on her day off.Ashley asked her whether all lasted less than an hour..Lana said that some of them did.She addedthatthe restwould betoo rushedthat way.""",""" some of them """,""" all """,6.23244801655052,6.25382881157547,6.02586597382531,6.15697898558556,6.18620862390049,6.0282785202307,6.06610809010375,6.56667242980324,6.29710931993394,NA
"370",370,10,"""Mrs. Myers was worried that her students weren&quotechart ready for the test.She asked the Mr. Robbins whether any had to take the test.Mr. Robbins said that only some of them did.He addedthatthe restwould beable totake itthe next weekend.""",""" only some of them """,""" any """,6.94697599213542,6.78897174299217,6.66440902035041,6.35437004079735,6.22257626807137,5.78996017089725,5.92958914338989,6.0282785202307,6.08221891037645,6.4723462945009
"371",371,10,"""Stan and Marilyn were trying to decide what type of tree to plant.Stan asked Marilyn whether any would grow well in shade.Marilyn said that only some of them would.She addedthatthe restwould bebetter offin full sun.""",""" only some of them """,""" any """,6.81563999007433,6.17378610390194,6.00881318544259,5.83773044716594,6.04737217904628,5.90808293816893,5.86078622346587,6.20455776256869,6.39526159811545,NA
"372",372,10,"""Max and Aaron were getting ready to host prospective students.Max asked Aaron whether any needed rides from the airport.Aaron said that only some of them did.He addedthatthe restwould bedrivingthemselves.""",""" only some of them """,""" any """,6.50876913697168,5.8636311755981,5.83773044716594,6.00881318544259,5.78689738136671,6.03068526026126,5.90536184805457,6.10255859461357,6.12249280951439,NA
"373",373,10,"""Susie heard Matthew&quotechars friends at the door.She asked him whether any were going to the movie with him.Matthew said that only some of them were.He addedthatthe restwould betoobusy.""",""" only some of them """,""" any """,6.65157187358973,6.08677472691231,6.01126717440416,6.19031540585315,5.94803498918065,6.23832462503951,6.25382881157547,6.08221891037645,6.15485809401642,NA
"374",374,10,"""Quinn and Chase were thinking about going to one of the season&quotechars ball games.Quinn asked Chase whether any were scheduled for the afternoon.Chase said that only some of them were.He addedthatthe restwould beplayedat night.""",""" only some of them """,""" any """,6.5792512120101,6.26720054854136,6.31173480915291,5.88332238848828,6.25190388316589,6.28226674689601,6.10255859461357,6.18620862390049,6.06610809010375,NA
"375",375,10,"""Jenna and Alex were making cupcakes.Jenna asked Alex whether all were ready to be frosted.Alex said that some of them were.He addedthatthe restwould bereadysoon.""",""" some of them """,""" all """,6.59030104819669,6.26909628370626,6.15697898558556,5.88332238848828,6.06842558824411,5.99396142730657,5.85507192220243,6.08221891037645,6.31354804627709,NA
"376",376,10,"""Josh wanted to talk about the new movie with his co-workers.He asked his co-worker Seth whether all had seen the movie yet.Seth said that only some of them had.He addedthatthe restwould bemadif Joshgave away spoilers.""",""" only some of them """,""" all """,6.51025834052315,6.28226674689601,6.43454651878745,6.08449941307517,6.3261494731551,6.51025834052315,6.3261494731551,6.17378610390194,6.29526600143965,6.17170059741091
"377",377,10,"""The rock band was choosing cities to visit on their next tour.They asked their manager Mary whether all would have good venues available.Mary said that only some of them would.She added thatthe restwould bebookedduring the tour.""",""" only some of them """,""" all """,6.36990098282823,5.86078622346587,6.35262939631957,6.12249280951439,5.94803498918065,5.94803498918065,5.85507192220243,6.01126717440416,6.18826412308259,NA
"378",378,11,"""Lydia was trying to choose one of the kittens from her friend Kim&quotechars pet store.She asked Kim if all had gotten their shots yet.Kim said that some of them had.She addedthatthe restwould begetting themlater.""",""" some of them """,""" all """,6.4377516497364,6.18208490671663,6.11809719804135,6.42971947803914,6.02102334934953,6.04263283368238,6.09356977004514,6.26720054854136,6.25382881157547,NA
"379",379,11,"""Donna and Martha were discussing the rooms of the new house.Donna asked Martha whether any would need to be wallpapered.Martha said that some of them would.She addedthatthe restwould bepaintedinstead.""",""" some of them """,""" any """,6.39024066706535,6.07534603108868,6.11368217983223,6.15909538849193,5.88887795833288,6.02586597382531,5.96357934361845,6.04263283368238,6.29526600143965,NA
"380",380,11,"""Eric was preparing to travel in Italy with his classmates.Eric&quotechars mom asked him whether any had been to Europe before.Eric said that only some of them had.He addedthatthe restwould benervous abouttraveling abroad.""",""" only some of them """,""" any """,6.28785856016178,5.91620206260743,6.07993319509559,6.07304453410041,5.75574221358691,5.99396142730657,5.94803498918065,6.10702288774225,6.24027584517077,NA
"381",381,11,"""Jenna and Alex were making cupcakes.Jenna asked Alex whether any were ready to be frosted.Alex said that only some of them were.He addedthatthe restwould bereadysoon.""",""" only some of them """,""" any """,6.25766758788264,5.95064255258773,6.0591231955818,6.06378520868761,5.87773578177964,5.71702770140622,5.94803498918065,5.99146454710798,6.03548143252476,NA
"382",382,11,"""Josh wanted to talk about the new movie with his co-workers.He asked his co-worker Seth whether any had seen the movie yet.Seth said that some of them had.He addedthatthe restwould bemadif Joshgave away spoilers.""",""" some of them """,""" any """,6.49072353450251,6.25190388316589,6.1463292576689,6.22851100359118,6.15060276844628,6.16751649088834,6.0137151560428,6.03548143252476,6.24027584517077,6.34212141872115
"383",383,11,"""The kids in the first grade class were getting antsy.Kim asked Mrs. Brady whether all could go outside for recess.Mrs. Brady said that some of them could.She addedthatthe restwould bestaying insideto do make-up work.""",""" some of them """,""" all """,6.41999492814714,6.20657592672493,6.00881318544259,6.08221891037645,5.8636311755981,5.90263333340137,5.96870755998537,6.19031540585315,6.32256523992728,6.56385552653213
"384",384,11,"""Max and Aaron were getting ready to host prospective students.Max asked Aaron whether all needed rides from the airport.Aaron said that some of them did.He addedthatthe restwould bedrivingthemselves.""",""" some of them """,""" all """,6.06145691892802,5.89440283426485,5.97380961186926,6.42486902390539,5.87211778947542,6.00635315960173,5.8406416573734,6.09582456243222,6.1779441140506,NA
"385",385,11,"""Mrs. Myers was worried that her students weren&quotechart ready for the test.She asked the Mr. Robbins whether all had to take the test.Mr. Robbins said that only some of them did.He addedthatthe restwould beable totake itthe next weekend.""",""" only some of them """,""" all """,6.72743172485086,6.51619307604296,6.07073772800249,5.95324333428778,5.6937321388027,5.78689738136671,5.91889385427315,6.01126717440416,6.0330862217988,6.36990098282823
"386",386,11,"""The soccer players were all training very hard.Eric asked Jack whether any would go to the tournament.Jack said that only some of them would.He addedthatthe restwould bestayingin town.""",""" only some of them """,""" any """,6.52502965784346,5.84354441703136,5.88610403145016,6.45676965557216,6.00881318544259,5.78996017089725,5.82894561761021,5.99146454710798,6.10924758276437,NA
"387",387,11,"""Darren knew his relatives would come for his birthday.Darren asked his mother, Sally, whether all would be giving him clothes.Sally said that some of them would.She addedthatthe restwould besending himelectronics.""",""" some of them """,""" all """,6.08221891037645,5.71042701737487,5.74300318780948,5.74620319054015,5.59098698051086,5.55295958492162,5.67675380226828,5.93489419561959,6.1463292576689,NA
"388",388,11,"""Trevor was curious about the professors&quotechar summer breaks.He asked Dr. Johnson whether all would be going out of town.Dr. Johnson said that only some of them would.He addedthatthe restwould bearoundall summer.""",""" only some of them """,""" all """,6.3297209055227,5.94803498918065,5.78996017089725,5.78689738136671,5.75890177387728,5.7268477475872,5.77455154554441,5.97380961186926,6.00388706710654,NA
"389",389,11,"""Kurt and Brooke were thinking of selling their movies at a yard sale.Brooke asked Kurt whether any were all right to sell.Kurt said that only some of them were.He addedthatthe restwould beinappropriatefor kids.""",""" only some of them """,""" any """,6.24804287450843,5.83188247728352,5.82008293035236,6.04025471127741,5.77455154554441,5.89715386763674,5.90263333340137,6.13122648948314,6.23048144757848,NA
"390",390,11,"""Andy and Lisa were moving some pieces of furniture.Lisa asked Andy whether all would fit in his car.Andy said that some of them would.He addedthatthe restwould betoo bigfor his car.""",""" some of them """,""" all """,6.24804287450843,5.75890177387728,5.78074351579233,5.72031177660741,5.65248918026865,5.79301360838414,5.74620319054015,5.97635090929793,6.17170059741091,NA
"391",391,11,"""Bill took out the fancy candles from the drawer.He asked Claire whether any should be lit for dinner.Claire said that some of them should.She addedthatthe restwould beneededlater.""",""" some of them """,""" any """,6.2841341610708,5.83773044716594,5.75574221358691,5.8171111599632,5.84932477994686,5.73979291217923,5.76832099579377,5.8805329864007,6.08449941307517,NA
"392",392,11,"""The students had prepared for the final presentation.Allie asked Margaret whether any were supposed to present today.Margaret said that only some of them were.She addedthatthe restwould bepresentingon Thursday.""",""" only some of them """,""" any """,6.06842558824411,5.64190707093811,5.55295958492162,5.63121178182137,5.65248918026865,5.73334127689775,5.73334127689775,5.82304589548302,6.16961073249146,NA
"393",393,11,"""Arthur had set up tables for the garage sale..Sarah asked him whether all would display the nice dishes.Arthur said that some of them would.He addedthatthe restwould betoounstable.""",""" some of them """,""" all """,6.14846829591765,5.41610040220442,5.64190707093811,5.68357976733868,5.85507192220243,5.53733426701854,5.54907608489522,5.68357976733868,6.15697898558556,NA
"394",394,11,"""In the store, Sally was unpacking the new shipment of shoes.She asked Tiffany whether any should be marked on sale.Tiffany said that only some of them should.She addedthatthe restwould beatfull price.""",""" only some of them """,""" any """,6.16120732169508,5.68357976733868,5.67332326717149,5.61677109766657,5.72031177660741,5.78996017089725,5.80211837537706,5.6937321388027,6.08221891037645,NA
"395",395,11,"""Susie heard Matthew&quotechars friends at the door.She asked him whether all were going to the movie with him.Matthew said that some of them were.He addedthatthe restwould betoobusy.""",""" some of them """,""" all """,6.24027584517077,5.72031177660741,5.59471137960184,5.75257263882563,5.68357976733868,5.73009978297357,5.83188247728352,5.91889385427315,6.35957386867238,NA
"396",396,11,"""Molly was looking at apartments.She asked the agent Sally whether all would be available next month.Sally said that  only some of them would.She addedthatthe restwould beavailablein August.""",""" only some of them """,""" all """,6.29894924685594,5.82304589548302,5.64897423816121,5.73009978297357,5.74620319054015,5.6021188208797,5.67675380226828,5.90536184805457,6.15909538849193,NA
"397",397,11,"""Alex was perusing the breakfast cereals at the grocery store.He asked Carrie whether all had high levels of sugar.Carrie said that some of them did.She addedthatthe restwould behealthierbutnot as tasty.""",""" some of them """,""" all """,6.03068526026126,5.48479693349065,5.65948221575962,5.66296048013595,5.74939298590825,5.6021188208797,5.6937321388027,5.92425579741453,6.19031540585315,6.00388706710654
"398",398,11,"""Brian had just finished checking the bikes in Tom&quotechars garage.Tom asked Brian whether any needed to get a tune-up.Brian said that only some of them did.He addedthatthe restwould befineforanother few months.""",""" only some of them """,""" any """,6.19031540585315,5.62040086571715,5.33753807970132,5.50125821054473,5.56452040732269,5.66642668811243,5.71702770140622,5.88610403145016,6.17378610390194,6.46769872610435
"399",399,11,"""Brian had hired several new people to work at his restaurant.The chef asked him whether any would work in the kitchen.Brian said that only some of them would.He addedthatthe restwould beserversin the dining room.""",""" only some of them """,""" any """,6.62406522779989,6.36818718635049,5.89989735358249,5.87773578177964,6.00635315960173,5.8805329864007,5.8664680569333,5.96870755998537,6.35088571671474,NA
"400",400,11,"""The rock band was choosing cities to visit on their next tour.They asked their manager Mary whether any would have good venues available.Mary said that some of them would.She added thatthe restwould bebookedduring the tour.""",""" some of them """,""" any """,6.24027584517077,5.77144112313002,5.8664680569333,5.7037824746562,5.72358510195238,5.73334127689775,5.78382518232974,5.89715386763674,6.49677499018586,NA
"401",401,11,"""Lana was watching episodes of her favorite sitcom on her day off.Ashley asked her whether any lasted less than an hour..Lana said that only some of them did.She addedthatthe restwould betoo rushedthat way.""",""" only some of them """,""" any """,6.77308037565554,5.96614673912369,5.84354441703136,5.6970934865054,5.74620319054015,5.75890177387728,5.69035945432406,5.97888576490112,6.08677472691231,NA
"402",402,11,"""Tracy and Mark were trying to choose a restaurant downtown for their rehearsal dinner.Mark asked Tracy whether all were open on the weekends.Tracy said that only some of them were.She addedthatthe restwould beclosedat that time.""",""" only some of them """,""" all """,6.03787091992214,5.64190707093811,5.57594910314632,5.60947179518496,5.54907608489522,5.78074351579233,5.7037824746562,5.95064255258773,6.15060276844628,NA
"403",403,11,"""Alexa was looking at the puppies at the shelter..She asked the employee Stephen whether all would grow into large dogs.Stephen said that only some of them would.He addedthatthe restwould besmallwhen full-grown.""",""" only some of them """,""" all """,6.11368217983223,5.63478960316925,5.66296048013595,5.53733426701854,5.75890177387728,5.55682806169954,5.68697535633982,5.74620319054015,6.45990445437753,NA
"404",404,11,"""Ed and Hillary were considering several universities for grad school.Hillary asked Ed whether all were very competitive in admissions.Ed said that only some of them were.He addedthatthe restwould beeasyto get into.""",""" only some of them """,""" all """,6.18414889093748,5.79605775076537,5.63835466933375,5.63121178182137,5.68357976733868,5.84354441703136,5.8111409929767,5.93489419561959,6.07764224334903,NA
"405",405,11,"""Greg was trying to choose which wine to order with dinner.He asked the waitress Michelle whether any would go well with fish.Michelle said that only some of them would.She addedthatthe restwould betoo sweetfor that.""",""" only some of them """,""" any """,6.31535800152233,5.84354441703136,5.67332326717149,5.74939298590825,5.8636311755981,5.80814248998044,5.83188247728352,5.88887795833288,6.24610676548156,NA
"406",406,11,"""Jim and Breanna were thinking of inviting their classmates to the movie theater.Jim asked Breanna whether all were interested in artsy movies.Breanna said that some of them were.She addedthatthe restwould  beboredat those movies.""",""" some of them """,""" all """,6.21260609575152,5.5834963087817,5.68697535633982,5.57972982598622,5.57215403217776,5.52942908751142,5.63478960316925,5.92425579741453,6.09807428216624,NA
"407",407,11,"""Lyle was driving to meet his friends at the restaurant.He asked Sarah whether any were already at the table.Sarah said that some of them were.She addedthatthe restwould betherein five minutes.""",""" some of them """,""" any """,6.3297209055227,5.72358510195238,6.30627528694802,6.1527326947041,5.84932477994686,5.86929691313377,5.96870755998537,6.04025471127741,6.38350663488401,NA
"408",408,11,"""Mary was preparing to throw a party for John&quotechars relatives.She asked John whether any were staying in his apartment.John said that some of them were.He addedthatthe restwould bestayingin a hotel.""",""" some of them """,""" any """,5.93489419561959,5.76519110278484,5.55682806169954,5.5683445037611,5.56452040732269,5.64544689764324,5.45958551414416,5.64897423816121,6.00635315960173,NA
"409",409,11,"""Molly and Tony were hosting a dinner party for Tony&quotechars classmates.Molly asked Tony whether any were allergic to any foods.Tony said that only some of them were.He addedthatthe restwould beable to eatanything.""",""" only some of them """,""" any """,6.15485809401642,5.82894561761021,5.85507192220243,5.65248918026865,5.65948221575962,5.45958551414416,5.4249500174814,5.73657229747919,6.00635315960173,NA
"410",410,11,"""Justin wanted to find out which of Mike&quotechars desserts he could eat.He asked Mike whether all could be made gluten free.Mike said that only some of them could.He addedthatthe restwould behard to dothat way.""",""" only some of them """,""" all """,6.12249280951439,5.47646355193151,5.68017260901707,5.68357976733868,5.73009978297357,5.8111409929767,5.91079664404053,6.08904487544685,6.21460809842219,NA
"411",411,11,"""Carrie and Tim were comparing venues for their upcoming wedding.Carrie asked Tim whether any would accommodate so many guests.Tim said that some of them would.He addedthatthe restwould becrowdedwiththat many people.""",""" some of them """,""" any """,6.56667242980324,5.68357976733868,5.47227067367148,5.61312810638807,5.52942908751142,5.605802066296,5.55295958492162,6.01126717440416,6.06610809010375,6.29894924685594
"412",412,11,"""Jason and Perry were ordering computers for the new lab.Perry asked Jason whether any would have an Internet connection.Jason said that only some of them would.He addedthatthe restwould befor offline workonly.""",""" only some of them """,""" any """,6.08904487544685,5.8636311755981,5.88887795833288,5.76519110278484,5.62040086571715,5.54907608489522,5.66642668811243,5.84643877505772,6.31716468674728,NA
"413",413,11,"""David and Brandon were looking at upcoming video games in the magazine.David asked Brandon whether any would have a multiplayer mode.Brandon said that some of them would.He addedthatthe restwould besingle playeronly.""",""" some of them """,""" any """,6.31716468674728,5.59098698051086,5.59471137960184,5.4249500174814,5.56452040732269,5.88610403145016,5.86929691313377,6.23244801655052,6.08449941307517,NA
"414",414,11,"""Paul and Deb were trying to decide which gym to go to.Paul asked Deb whether all had discounts for college students.Deb said that only some of them did.She addedthatthe restwould beatfull price.""",""" only some of them """,""" all """,6.06610809010375,5.74939298590825,5.79909265446053,5.59471137960184,5.68017260901707,5.80211837537706,5.84932477994686,6.02344759296103,6.29526600143965,NA
"415",415,11,"""Andrea was looking at computers in the store.She asked the clerk Tom whether all came with webcams built in.Tom said that some of them did.He addedthatthe restwould beable to usea USB webcam.""",""" some of them """,""" all """,6.12249280951439,5.7268477475872,5.55295958492162,5.50125821054473,5.55682806169954,5.49306144334055,5.92425579741453,5.97635090929793,6.3456363608286,NA
"416",416,11,"""Ryan had moved to a new town and was curious about the radio stations there.He asked John whether all would play classic rock hits.John said that only some of them would.He addedthatthe restwould beonlycountry music.""",""" only some of them """,""" all """,6.10255859461357,5.77144112313002,5.55682806169954,5.79909265446053,5.64897423816121,5.61677109766657,5.90263333340137,6.03548143252476,6.49828214947643,NA
"417",417,11,"""The zookeeper was going to do a routine check-up on the lions.He asked Robbie whether all had been fed that morning.Robbie said that only some of them had.He addedthatthe restwould befedin the afternoon.""",""" only some of them """,""" all """,6.1779441140506,5.8171111599632,5.78689738136671,5.71702770140622,5.57594910314632,5.41610040220442,5.78996017089725,5.84643877505772,6.30261897574491,NA
"418",418,11,"""Dr. Jones was scheduling end-of-semester meetings.The secretary asked him whether any would be in the afternoon.Dr. Jones said that some of them would.He addedthatthe restwould beearlyin the morning.""",""" some of them """,""" any """,6.19847871649231,5.77144112313002,5.58724865840025,5.53733426701854,5.72358510195238,5.80211837537706,5.78382518232974,5.8348107370626,6.15485809401642,NA
"419",419,11,"""Abby was taking her mom to meet her roommates.Her mom asked Abby whether any would be home right now.Abby said that some of them would.She addedthatthe restwould beat workor in class.""",""" some of them """,""" any """,6.08221891037645,5.72358510195238,5.56452040732269,5.74939298590825,5.68697535633982,5.65599181081985,5.74620319054015,5.98645200528444,6.30261897574491,NA
"420",420,11,"""The local papers were all covering Jason&quotechars press conference.Jason asked his publicist Sally whether any would run a front-page story.Sally said that only some of them would.She addedthatthe restwould berunningother stories.""",""" only some of them """,""" any """,5.78689738136671,5.44673737166631,5.57972982598622,5.54517744447956,5.70044357339069,5.65948221575962,5.82008293035236,5.95583736946483,6.31354804627709,NA
"421",421,11,"""Quinn and Chase were thinking about going to one of the season&quotechars ball games.Quinn asked Chase whether all were scheduled for the afternoon.Chase said that only some of them were.He addedthatthe restwould beplayedat night.""",""" only some of them """,""" all """,6.10255859461357,5.62762111369064,5.40267738187228,5.47646355193151,5.47646355193151,5.75257263882563,5.80513496891649,5.89989735358249,5.98393628068719,NA
"422",422,11,"""Stan and Marilyn were trying to decide what type of tree to plant.Stan asked Marilyn whether all would grow well in shade.Marilyn said that some of them would.She addedthatthe restwould bebetter offin full sun.""",""" some of them """,""" all """,6.30991827822652,5.8636311755981,5.83773044716594,5.59842195899838,5.27299955856375,5.42934562895444,5.64190707093811,5.70044357339069,5.8664680569333,NA
"423",423,11,"""The clothing store just received a shipment of jeans.Jared asked Erica whether all should be displayed out front.Erica said that  some of them should.She addedthatthe restwould bekeptin the backfor now.""",""" some of them """,""" all """,6.20253551718792,5.8171111599632,5.68697535633982,5.68357976733868,5.39362754635236,5.77765232322266,5.73657229747919,5.96100533962327,6.28785856016178,6.29526600143965
"424",424,11,"""Terry and his coach Rick were discussing top runners from the area.Terry asked Rick whether any would be at the race.Rick said that only some of them would.He addedthatthe restwould berestingfor the championships.""",""" only some of them """,""" any """,6.24610676548156,5.84932477994686,5.67332326717149,5.65948221575962,5.74620319054015,5.75890177387728,5.76205138278018,5.96870755998537,6.95081476844258,NA
"425",425,11,"""Mrs. Landman was looking at laptops for her grandson.She asked the employee Larry whether all were easy to carry around.Larry said that only some of them were.He addedthatthe restwould bepretty heavyto carryto classes.""",""" only some of them """,""" all """,6.24416690066374,5.40717177146012,5.50533153593236,5.6970934865054,5.67675380226828,5.7268477475872,5.43372200355424,5.65948221575962,6.12249280951439,6.10031895202006
"426",426,12,"""Donna and Martha were discussing the rooms of the new house.Donna asked Martha whether all would need to be wallpapered.Martha said that some of them would.She addedthatthe restwould bepaintedinstead.""",""" some of them """,""" all """,6.85856503479136,6.62140565176413,6.39526159811545,6.60123011872888,6.62140565176413,6.45990445437753,6.42324696353352,6.65286302935335,6.68461172766793,NA
"427",427,12,"""Stan and Marilyn were trying to decide what type of tree to plant.Stan asked Marilyn whether all would grow well in shade.Marilyn said that some of them would.She addedthatthe restwould bebetter offin full sun.""",""" some of them """,""" all """,7.0833878476253,6.55677835615804,6.53378883793334,6.58892647753352,6.4723462945009,6.43615036836943,6.56667242980324,6.62273632394984,6.70441435496411,NA
"428",428,12,"""The local papers were all covering Jason&quotechars press conference.Jason asked his publicist Sally whether any would run a front-page story.Sally said that some of them would.She addedthatthe restwould berunningother stories.""",""" some of them """,""" any """,7.1731917424866,6.56807791141198,6.4723462945009,6.23832462503951,6.51025834052315,6.43615036836943,6.42324696353352,6.35610766069589,6.56807791141198,NA
"429",429,12,"""Brian had just finished checking the bikes in Tom&quotechars garage.Tom asked Brian whether all needed to get a tune-up.Brian said that some of them did.He addedthatthe restwould befineforanother few months.""",""" some of them """,""" all """,6.80572255341699,6.68461172766793,6.26720054854136,6.88346258641309,6.5792512120101,6.42324696353352,6.46146817635372,6.48616078894409,6.43294009273918,6.78105762593618
"430",430,12,"""Lyle was driving to meet his friends at the restaurant.He asked Sarah whether all were already at the table.Sarah said that some of them were.She addedthatthe restwould betherein five minutes.""",""" some of them """,""" all """,7.12849594568004,6.57786135772105,6.25382881157547,6.67456139181443,6.50876913697168,6.51025834052315,6.43615036836943,6.44730586254121,6.70318811324086,NA
"431",431,12,"""Jim and Breanna were thinking of inviting their classmates to the movie theater.Jim asked Breanna whether any were interested in artsy movies.Breanna said that some of them were.She addedthatthe restwould  beboredat those movies.""",""" some of them """,""" any """,6.8501261661455,6.75110146893676,6.47389069635227,6.67456139181443,6.29710931993394,6.28226674689601,6.42324696353352,6.3578422665081,6.69332366826995,NA
"432",432,12,"""The clothing store just received a shipment of jeans.Jared asked Erica whether any should be displayed out front.Erica said that  some of them should.She addedthatthe restwould bekeptin the backfor now.""",""" some of them """,""" any """,6.82437367004309,6.60123011872888,6.41017488196617,6.75227037614174,6.53378883793334,6.49677499018586,6.32793678372919,6.32793678372919,6.46146817635372,6.64378973314767
"433",433,12,"""The students had prepared for the final presentation.Allie asked Margaret whether any were supposed to present today.Margaret said that some of them were.She addedthatthe restwould bepresentingon Thursday.""",""" some of them """,""" any """,6.89162589705225,6.70441435496411,6.47389069635227,6.35610766069589,6.36818718635049,6.49828214947643,6.2841341610708,6.12249280951439,6.64248680136726,NA
"434",434,12,"""Josh wanted to talk about the new movie with his co-workers.He asked his co-worker Seth whether all had seen the movie yet.Seth said that only some of them had.He addedthatthe restwould bemadif Joshgave away spoilers.""",""" only some of them """,""" all """,6.89162589705225,6.78784498230958,6.49677499018586,6.26909628370626,6.26909628370626,6.22257626807137,6.19031540585315,6.36818718635049,6.47389069635227,6.82328612235569
"435",435,12,"""Ryan had moved to a new town and was curious about the radio stations there.He asked John whether any would play classic rock hits.John said that only some of them would.He addedthatthe restwould beonlycountry music.""",""" only some of them """,""" any """,6.99209642741589,6.98471632011827,6.70318811324086,6.66440902035041,6.59987049921284,6.42324696353352,6.50876913697168,6.25575004175337,6.68336094576627,NA
"436",436,12,"""In the store, Sally was unpacking the new shipment of shoes.She asked Tiffany whether any should be marked on sale.Tiffany said that some of them should.She addedthatthe restwould beatfull price.""",""" some of them """,""" any """,6.92264389147589,6.68461172766793,6.26909628370626,6.4723462945009,6.25382881157547,6.29710931993394,5.8636311755981,6.50876913697168,6.60123011872888,NA
"437",437,12,"""Trevor was curious about the professors&quotechar summer breaks.He asked Dr. Johnson whether all would be going out of town.Dr. Johnson said that only some of them would.He addedthatthe restwould bearoundall summer.""",""" only some of them """,""" all """,7.52617891334615,6.87419849545329,6.5792512120101,6.39692965521615,6.43454651878745,6.25382881157547,6.39526159811545,6.29894924685594,6.49677499018586,NA
"438",438,12,"""The kids in the first grade class were getting antsy.Kim asked Mrs. Brady whether any could go outside for recess.Mrs. Brady said that some of them could.She addedthatthe restwould bestaying insideto do make-up work.""",""" some of them """,""" any """,7.45066079621154,6.55535689181067,6.46146817635372,6.43454651878745,6.38350663488401,6.39692965521615,6.31354804627709,6.56807791141198,6.4723462945009,6.65544035036765
"439",439,12,"""Molly and Tony were hosting a dinner party for Tony&quotechars classmates.Molly asked Tony whether all were allergic to any foods.Tony said that some of them were.He addedthatthe restwould beable to eatanything.""",""" some of them """,""" all """,6.88346258641309,6.59987049921284,6.51174532964473,6.61069604471776,6.5206211275587,6.65544035036765,6.3261494731551,6.15909538849193,6.6631326959908,NA
"440",440,12,"""Jenna and Alex were making cupcakes.Jenna asked Alex whether all were ready to be frosted.Alex said that only some of them were.He addedthatthe restwould bereadysoon.""",""" only some of them """,""" all """,6.96885037834195,6.90675477864855,6.44888939414686,6.28226674689601,6.3261494731551,6.20455776256869,6.17170059741091,6.20859002609663,6.17170059741091,NA
"441",441,12,"""David and Brandon were looking at upcoming video games in the magazine.David asked Brandon whether any would have a multiplayer mode.Brandon said that only some of them would.He addedthatthe restwould besingle playeronly.""",""" only some of them """,""" any """,6.63200177739563,6.96224346426621,6.26909628370626,6.20657592672493,6.17378610390194,6.13772705408623,6.06842558824411,6.04737217904628,6.48616078894409,NA
"442",442,12,"""Abby was taking her mom to meet her roommates.Her mom asked Abby whether any would be home right now.Abby said that only some of them would.She addedthatthe restwould beat workor in class.""",""" only some of them """,""" any """,7.01391547481053,6.95463886488099,6.42324696353352,6.25382881157547,6.12029741895095,6.22059017009974,6.0330862217988,5.94803498918065,6.05208916892442,NA
